id,label
23872135,424
25738878,551
26241055,204
22310432,596
21408952,23
24002710,371
21856860,537
22522788,461
23553278,734
25999901,2
20001105,107
22098061,198
22127882,614
23616891,66
25656159,707
23724882,853
25385704,155
22955875,863
25162659,797
24693788,575
25109883,614
23509161,408
20032205,539
25041215,619
23798142,598
20858817,724
27902139,498
22031031,0
20137518,201
27379997,245
23480712,862
27151834,439
22588722,355
24207983,831
24457524,427
20470793,153
22427079,540
24600007,526
20454513,212
23426245,191
23164719,18
25661285,842
22476650,884
27466929,344
26233692,735
25387010,408
25748255,399
23127077,728
25852771,850
24776984,649
26256410,528
27599582,274
27562295,653
26152595,19
25982671,20
22123669,396
22992348,201
22897161,551
23960307,305
22430932,21
23291327,649
20528700,199
23516863,22
26239564,204
21865759,429
25737507,748
25256044,575
26039563,793
20567153,838
21992673,597
26225719,427
25640613,844
27689091,614
25252949,452
27683920,771
22987212,182
22331733,718
22524453,821
20518928,332
26237178,639
21275492,558
22682138,1
22771362,500
27173583,838
22628450,575
22062187,86
25658563,537
26177787,185
25831013,14
24481805,598
24128322,371
23094534,379
23410020,605
25454736,616
20678088,16
21954628,855
22389093,406
20029488,130
27746430,42
25069388,218
20182448,200
25837007,336
21946231,884
23204655,718
22472087,582
20837674,23
24192815,375
22897419,14
22720584,296
27647697,110
24890882,727
23345983,332
22250857,49
25494211,633
24583969,654
24330880,522
22696101,539
26215608,204
25216477,767
23937081,417
20302484,407
23332730,343
24490993,586
27416680,602
24543275,855
20869604,260
22441530,24
27310116,179
27765254,516
22095390,494
23421627,493
20314844,688
20583593,540
22860599,211
20196368,261
22127880,614
20688574,796
25792370,231
24598032,769
20246749,586
21420402,382
22432773,317
24105891,233
26222617,275
27271816,39
24328786,657
25299931,25
22452647,49
23439447,844
23837490,420
24405847,219
23788571,292
23094954,359
27394503,49
27848004,379
22998594,594
22558400,178
24173245,59
25565354,322
20075389,355
22375248,382
20568064,265
23199214,159
24786404,605
27971514,407
25967966,73
22442879,564
22523234,667
25346718,770
22226849,552
22840605,831
20581696,119
25976777,752
24942572,157
23310128,722
25018248,789
20840003,675
24228323,0
27141461,477
24031342,758
25168647,26
27602600,737
22163732,541
25294207,274
27834457,860
26238993,754
22311038,274
24071721,104
27916772,89
22936507,740
25667643,723
28067492,814
20409054,519
22937106,150
25702121,852
25221152,349
20137623,629
22232734,544
25228024,102
22092876,821
20087791,676
25400014,245
21519872,53
24019389,331
27139346,840
22018967,802
27782273,377
23218869,704
24218230,25
20496190,668
25714159,834
26123076,459
25458167,757
23583404,273
26113838,241
27598099,673
27159926,522
24041530,327
23527140,552
23256789,383
20024908,332
25316564,372
23220553,575
22225230,305
21693176,437
22771418,226
28010356,304
21114479,172
22812354,245
28056043,429
25417082,650
25341698,432
23798919,738
27650125,27
23292010,541
25342959,757
22942393,824
20481062,405
27946936,723
27136077,594
27854312,130
26159225,28
22730023,700
20717204,842
25419658,857
21634392,286
20073348,633
26072589,379
24671429,871
24059148,89
22384572,746
25572609,476
23971999,25
23679935,286
24892842,786
23874239,3
20054369,811
28054272,355
24705991,722
26063384,754
26047639,582
20144986,360
27975057,636
26152714,19
20167585,770
20157107,631
22810525,5
24011254,372
26238723,639
23403078,29
27763944,30
22209355,827
24503282,617
20212730,97
20543409,187
24618260,343
26236849,204
24265628,371
25556347,598
25259750,235
26239364,204
27317146,187
23642265,65
25429775,542
23925037,424
20553591,592
23620551,350
24720325,618
20764522,440
22767785,88
23103493,558
21842601,356
22895339,108
24997084,31
24147082,477
23081339,399
22578743,252
22612545,417
25201840,249
22977729,0
26152883,19
24749739,266
20532111,722
24157379,79
22962796,241
21861306,187
25454290,806
23669332,233
27930483,801
26207051,464
27286608,431
24456680,112
28031234,606
23924190,215
27349616,383
21451146,8
20733482,434
27253474,343
22867041,598
24175165,728
26225496,204
26183449,770
23280222,553
23232756,312
22357246,320
27189899,758
23947459,405
24822507,82
20129287,435
25047525,32
22307817,813
27581163,737
24231048,804
22943282,573
24625908,703
22646495,594
23090508,752
27505621,813
25155409,645
23038818,58
22124431,667
26152734,19
25253695,262
26014736,470
23881457,860
25122500,43
20070371,305
22997256,86
22764666,36
22592300,62
27687186,286
27325477,762
22432613,118
24037598,632
24988691,752
24362918,158
24820344,372
25321450,278
22735607,239
27862923,847
23170147,597
20029600,652
21089955,610
27874261,102
24708920,379
20099376,724
23274449,533
24835352,219
23218194,33
21623999,544
20761053,280
21478024,394
25067924,59
21993596,191
24911247,592
25565057,2
24367230,252
27686569,435
20200935,447
26250750,204
23368627,582
24599849,413
23896786,847
22376007,675
24781774,469
25022844,580
21113927,497
20079340,99
27458151,826
22671073,828
25955771,67
22225996,735
23079126,323
27481291,44
21405667,432
20584944,21
27578707,142
25127535,261
26236713,639
25405777,692
23271189,238
26192969,541
25868203,723
22268347,402
23783105,634
23433019,123
24351286,729
27236547,274
21418792,134
23802117,771
27147664,33
25575177,210
25002828,341
25852777,72
22952125,119
22811620,79
22311903,618
25771314,79
27833273,597
24894474,650
23207430,847
27830493,130
22555692,718
27883055,876
27470358,799
27929715,34
27236799,573
27909751,142
27701908,39
24361980,99
25263586,886
22838727,63
23459849,56
23481373,735
22094287,84
25045760,828
25484633,368
26223963,204
23424135,449
21577508,541
23182058,181
24808302,544
24917579,35
22944224,36
20886857,472
24338880,64
26152064,37
24363646,279
25402377,170
27808833,358
22765818,780
23136908,38
24248789,645
24969077,852
26062140,476
23291038,777
27726912,737
26250764,204
26169295,554
27978395,363
25850699,862
25742822,13
23518417,77
24687588,754
22449912,132
22682949,498
22794803,735
22769005,118
21879712,371
24086722,880
26117549,667
23500321,530
26078628,201
26239272,204
26117866,597
24332693,78
24336508,241
20000745,583
24152035,500
21430297,408
25030481,236
23536154,675
24327312,264
21462805,39
25900999,201
20498336,210
23778668,40
28084028,753
26220444,412
24560996,552
24055511,412
20261470,570
22238864,381
22250197,678
23270811,838
23751689,813
22776323,389
22289395,10
23447282,200
22677034,515
20744086,461
27875566,86
22634331,69
27974909,334
23693960,583
23065989,464
25014251,549
24414801,90
23707687,189
20444372,592
23841371,372
22410388,12
22187717,781
25949488,519
23722483,98
22215445,86
23283383,657
22248712,76
22763900,215
22812042,41
25070800,459
25243214,739
27492717,801
25010619,175
27462307,402
27933601,355
22091835,598
24879223,705
27433270,524
23232784,66
23094680,385
24249375,158
22384968,868
24245839,586
24830165,88
21763059,839
21830186,463
22323770,14
24786526,356
24022015,804
23285834,455
26007072,57
27648637,25
25985764,42
25008186,39
20654898,668
25115550,565
22095438,873
25587929,539
26025247,170
25204730,758
22078868,420
20040582,552
22072274,372
25813984,617
20072432,350
25550166,869
20880160,587
27589726,507
27668492,459
24933849,14
26087852,454
22947227,279
23637724,742
20240380,8
23434209,852
24248847,530
25403122,43
24038909,550
23682926,252
21859815,202
27790560,658
25499581,802
22994877,469
21978139,374
22216928,801
25250538,861
24808493,757
22307129,424
25686360,735
23555735,804
21887882,576
24474762,539
24449227,675
20083677,44
24079179,511
23439995,553
24271972,533
21528470,758
27712283,79
27899020,596
24918900,148
20893947,104
22177317,865
25408186,263
21867923,583
21809566,761
24851766,61
22648726,826
23217743,814
25137866,181
25761189,45
25132656,583
22799204,813
24546678,36
22674156,88
20741185,612
22371358,668
22027617,142
25183105,62
20206759,831
20207155,390
27180274,705
24786912,840
27678124,98
22433646,606
24494949,310
27433686,723
22986866,558
24920240,476
20576177,455
25761442,239
24140199,277
25209735,737
24786397,541
20673727,804
27853346,173
23026451,357
24547457,142
24089346,781
22022927,558
20972974,459
21867454,821
22211785,270
20540106,150
25346885,464
24881693,729
25014317,804
21986665,566
23335254,286
25741036,775
25819947,107
24153808,827
23479789,868
25597393,286
25950736,596
25040458,97
24288732,886
27750386,46
20188380,238
23884560,82
22216245,356
20851810,233
20638613,455
22679332,758
26254109,478
27818724,229
28024332,528
22545758,49
22050560,583
23673776,770
22404419,558
25420582,274
23804485,703
26158931,47
23228944,740
23507550,463
27954938,136
25184292,752
27324172,427
24292221,128
20145751,181
22655546,403
24218586,431
20271504,237
22067458,303
23022527,172
23965105,326
23404182,278
20098958,156
20741551,756
22243451,75
26120502,644
27915640,185
22555952,645
22015609,881
27477601,575
25675250,417
26125970,225
23852012,60
27291342,651
23081001,356
20655223,12
22307774,637
23950014,840
23231295,806
23055599,853
24478324,881
27553170,73
22944220,97
23760546,201
21980894,590
20773393,5
20829077,772
21859559,515
23211534,855
24227135,354
25611907,356
26236155,639
22670101,651
26003402,659
20890790,533
28047640,636
28029829,308
25084152,251
20086460,66
24165272,49
23382710,648
25583980,286
21597914,282
21329005,628
25460515,405
25383432,537
21940569,515
27735428,351
22868174,88
26078600,201
25898249,363
21812665,587
20534561,789
25419405,349
27467645,765
26240116,639
28064104,652
28009348,432
25217828,628
24703626,103
25911135,130
22992611,181
24850637,202
27979396,772
27645614,372
20302453,98
20189581,105
24060219,871
24068288,531
21866102,286
27812290,738
22246659,704
20410691,42
23571880,561
20212778,583
26152343,602
27829017,551
26239379,204
21830632,393
23838840,840
25514431,735
27584173,803
20463836,861
24082059,98
23139269,25
27927868,617
22560517,564
22397937,837
22833623,830
22586863,646
23823677,58
24107718,148
22641331,83
20554093,118
23581491,541
23597494,96
24796561,14
23554101,684
23700586,619
22661891,717
27709738,401
27898746,8
25253998,438
25776123,866
21682407,876
25713940,834
20049095,48
25944834,305
23393804,116
25307867,320
27185630,711
23631379,381
20734551,283
20397173,406
26025263,701
22507146,709
22457754,769
22359152,49
24003406,840
24076775,265
25698601,804
24107332,227
26237828,77
24676956,780
22682829,567
23162183,697
25228031,102
25403152,43
25553384,50
22099430,575
20293241,374
27341262,454
25232635,371
23415432,747
25427976,41
23598814,528
24899142,531
27552279,613
24242392,606
24410078,371
21940162,132
22303884,471
21023721,886
22508751,522
20619795,509
23586686,552
23526681,802
26031258,263
20677599,838
22409729,705
27714119,773
25601025,488
23466082,604
20144080,348
23236307,754
23516938,553
20315924,0
27989236,67
23446338,487
26250957,204
26237217,639
25982661,20
22359596,107
26150739,51
22861731,187
21986971,233
25497986,647
25385326,701
24206610,461
27235238,720
24591177,211
24929097,512
25371621,286
20096218,399
22819401,840
22337227,459
26114989,363
24532990,838
25926694,332
21013559,238
22805512,682
20262793,59
21526742,179
24741776,644
23548176,408
20492528,653
20134212,153
27825804,602
21599399,461
25391240,852
22910708,871
23033038,684
23646765,583
22933410,110
27692635,190
22282165,460
22528463,322
27921000,802
24152685,685
21172486,704
26150545,52
24554190,212
21700345,317
26243201,639
28042701,403
20299584,122
21281883,86
22209717,357
25391365,264
27563827,63
24261999,642
27236027,746
24450020,99
25310644,252
23315329,617
24738711,136
24194028,651
20733262,350
22867295,438
25847805,274
22202726,786
24855958,521
24978022,756
24605326,840
22496788,399
23055627,60
20065244,631
25069456,368
24090715,533
25091115,197
22251328,337
22796606,455
23139318,584
20627953,455
25303934,746
23268278,767
24365574,466
21726482,203
21993076,53
23539498,8
23176304,286
27945117,179
25264498,826
20154554,313
21431886,231
23743962,646
22381077,552
22613973,696
20255290,850
23792099,582
25550625,679
20218025,724
23242076,145
22822029,838
22435396,293
22427314,827
22487894,793
27244662,474
27180745,880
22441528,24
23370011,849
27322605,735
22565252,829
27781884,261
23888361,617
27257110,804
27528301,738
25447563,261
20711562,54
22443657,309
25559938,241
24587788,738
23428203,280
21840482,612
23653797,149
27326123,99
20073299,585
22196009,840
20254227,739
25782418,55
25646488,56
22837847,678
27573901,314
27444882,102
21916355,2
22887866,56
25995265,45
25668990,33
27564568,218
22545647,57
25451686,199
25198599,542
20576167,286
20619834,602
22016145,76
20271525,685
24932697,88
20483057,707
20319383,119
20577538,629
20134157,705
24784608,840
23523700,270
21591043,707
23536175,786
23023600,700
21680666,260
23076891,263
21840876,655
22545213,86
21869437,53
25806730,358
23747362,363
20550258,477
20412488,597
25908928,655
20605775,590
25134354,158
20241513,380
20729443,372
22363790,417
20059644,296
24932370,50
27236579,869
24048233,58
25599215,598
24640561,752
20831607,756
25360902,806
20971263,273
27910991,741
26237369,204
24554646,737
20870975,775
25059399,371
20509911,742
20714144,790
25605960,704
22454649,233
23983533,519
20906582,522
22204168,724
24446248,59
27800042,78
24077929,372
20299954,634
22141308,423
20407956,623
20562739,844
27829484,107
27546909,170
23208615,736
22652015,427
25319135,384
22788859,379
22736479,108
23113743,718
24555338,261
27811970,145
26012097,747
27865532,6
21832388,850
20071521,359
25667115,481
21500464,216
22154681,379
20419551,356
22433094,596
26223804,204
25104654,883
22552499,771
20746128,101
27942863,202
20562254,83
24253266,60
25324440,368
21748376,385
25557169,838
28077316,623
27834323,159
26241827,204
24291997,128
27577018,494
23729818,275
25999467,855
24318291,617
23740862,855
20428796,770
23335171,447
22091540,199
21802135,162
25220912,876
22062198,581
24352028,793
20553869,474
22725852,332
20771067,419
25998311,61
20301705,551
27207338,477
23571130,435
24475115,804
20562854,752
23032333,305
26249810,491
22483145,675
26172961,425
27854789,236
27727335,424
25373433,229
22161905,804
25753737,840
23796760,564
22730236,371
20407181,813
23819037,786
22384853,110
22475385,594
20195082,134
20463302,770
22522072,63
27361694,201
22090855,358
27396649,852
25948484,726
25042109,704
20731966,606
20149048,269
27195883,552
22236954,827
23540368,357
24548278,208
23855426,290
23251483,731
27848967,649
27166123,212
25814038,18
24160647,515
20192683,700
20691228,688
25747070,144
23834040,62
20367898,261
25816867,717
21855339,576
20718466,175
23110292,765
22594178,633
23673385,107
27731822,652
22220731,526
21428796,514
25099816,415
20552311,430
25098042,130
27402891,487
20586488,131
23482533,654
23841958,840
22039911,471
25135910,380
22854577,813
22877093,322
22040656,752
24132031,618
24332257,742
25722236,382
24182571,768
21726655,822
22056165,49
24326562,618
23425199,10
21818993,737
20093570,203
27318065,813
24334811,418
26038185,245
26099621,73
22375275,648
22055667,660
24822031,363
23927842,735
23367038,202
22777691,580
23100105,728
27192961,134
26191844,148
22524112,63
27522510,806
25294614,322
24066673,883
20034304,526
22638521,765
22379586,629
22090149,789
23577067,319
20340145,515
26177517,535
22453437,36
27403690,162
23143122,387
22013917,602
25870332,839
25607392,158
23564792,160
24206130,236
27274109,796
23107576,633
23164081,516
23471925,202
20296087,201
26145461,25
21939165,847
27692914,89
25736697,831
22205669,379
24819249,554
24260802,523
22625976,327
22845777,524
28063281,752
25963849,810
22188340,646
24568584,104
22321224,740
24133997,582
25909931,381
20319641,84
27979013,771
25510452,768
22647638,273
24469033,186
25982472,387
25539411,474
27682939,207
22335463,880
25206994,286
25837572,541
22929128,69
25306972,856
20148591,827
27644124,614
20234808,552
24339005,64
27410630,606
22090632,570
25892722,65
23430631,262
22497422,175
20366406,810
28010888,368
20178583,551
25388501,543
24392667,673
22899825,769
20702047,215
27177177,880
28062723,266
25004606,655
20566830,617
20477241,66
24768331,814
27269888,644
25502401,190
21755447,586
20059778,771
25978149,441
27773134,729
26020168,372
27183341,523
22224285,651
20522125,8
20137021,170
23318301,565
23935368,500
25448901,597
27314990,245
25706226,401
24863305,494
22519491,78
22065776,424
23955675,328
25979243,435
25207188,727
21286695,67
24146629,512
23785981,757
21827439,190
24014870,244
26026895,836
20374343,320
20002203,89
23928555,825
26217782,204
22379590,402
20733724,549
26059848,399
23850843,231
25502171,252
24219078,796
24949778,761
25378283,796
27356775,528
24166620,550
25769142,758
23057787,211
24354094,429
25571414,543
21698311,372
20304426,850
23372181,157
20483809,747
23892642,181
22768187,229
20609120,117
20492708,87
24953872,824
20429630,119
24129958,541
23232128,170
23152027,770
27915752,511
20472066,104
22576483,338
25714199,675
24076606,540
27802944,872
26238954,204
27987511,522
25621888,6
20571479,477
22838030,774
23206163,78
23759668,181
27485977,477
23426514,646
25106594,68
23355525,69
23715423,70
22243794,836
25008101,200
20634169,634
26010458,71
20720030,264
22332692,723
25157497,743
27177422,722
22446104,312
23252332,866
27413476,355
23625915,268
24345812,84
21801466,791
20290913,852
27816346,814
26017682,722
22985553,618
20622310,179
23688294,840
25986211,72
25656841,841
23772290,78
22824910,813
24904797,418
21501667,828
22219670,667
23354694,797
28078143,819
26042459,725
20702182,338
22580249,881
26258546,283
25433536,41
27968435,522
24852016,73
22735251,123
26145331,59
24027421,227
21345430,614
27271757,273
22877750,60
25865464,836
28008783,327
21829571,793
27366100,754
27841836,379
20155218,880
20532831,571
22402330,194
26146821,844
25873714,264
25363340,336
24387567,873
23817892,703
22071056,338
24492962,132
27840124,237
20137430,245
20011043,239
20726088,374
24060527,767
21527171,684
22029558,327
26237494,840
24825971,74
27871371,827
25372515,652
26047858,498
22629200,434
26022586,804
20298340,86
24286125,432
20443860,332
20122346,718
20836592,261
24946876,769
24234716,426
24140372,296
23817940,459
24849250,75
27365852,158
24474898,62
26157187,76
26236835,204
25083791,286
22372404,262
24048015,812
25986214,72
23524165,356
25137500,840
21290279,86
22945936,553
21844041,634
27503886,774
24882508,553
23012413,648
26236812,204
23787349,337
21526757,827
25026153,264
25799102,162
23490944,77
22095841,864
24118330,129
20912198,224
27190407,466
26240605,204
23839272,452
25034480,652
26087948,684
24787836,199
22665591,119
24586411,130
27963829,833
27175690,178
27743058,472
22942202,455
21882198,678
25939699,840
22553240,153
26056049,565
20554460,359
26199667,403
27487716,804
24461230,408
22504785,836
22563666,531
22299156,514
23871733,618
26237765,204
28059067,359
24920533,340
25550692,838
27493371,78
20044697,852
22400597,98
25842014,0
22740516,252
23669714,552
25365026,838
24249143,550
24648525,179
23692316,590
27776004,240
26240495,204
22794591,659
22766479,692
24829362,107
24637068,8
25694751,840
21942237,149
24991816,497
24123379,79
24836961,796
22380331,650
25597428,407
22733453,307
23471099,836
23595066,556
27781696,880
20309596,417
22333011,871
20202238,381
24983627,199
23628572,851
23501610,756
23030076,552
25493938,292
24801251,840
27931491,104
24581464,307
24894651,753
20334088,260
23347019,59
22954187,860
25542902,780
20869138,880
27775755,80
20499901,833
25730764,16
24462426,522
22504220,172
24316271,730
21960917,428
26010364,81
24056166,748
22964658,156
24266224,82
23049512,66
25920743,332
23946555,572
23348281,433
23332641,701
25614438,840
23726477,77
25454391,616
20497050,77
22881045,810
26032686,19
25978804,296
24467475,79
21631582,232
25937053,304
23911665,761
23050968,370
23234580,417
20257149,313
20209979,413
24822390,372
23266348,730
27782004,286
23754897,872
20196269,59
25920914,266
21826459,380
27291876,402
20712474,83
23920708,756
25222781,371
20599118,84
26153031,19
27203729,526
25498164,41
23873790,474
25761209,765
24962764,429
21480993,245
24982430,454
26211946,827
27499786,99
28030657,537
20460964,528
25017552,880
25221797,840
23258355,761
25002988,652
21215268,583
20480003,199
25882118,327
23598525,85
22504497,853
23941398,541
24777791,850
28079569,871
23444524,441
22143431,520
23185284,431
22444700,86
20609211,729
27336747,730
20522853,211
24555776,211
22486371,814
22404045,104
22451391,452
22053584,390
24175368,342
22406821,657
20222744,515
23962761,92
20535273,8
23116053,873
25369292,863
24937511,41
22319620,550
23860397,827
25577385,237
22435316,840
20171294,464
27698371,430
25408174,531
20684154,645
20073559,524
24356662,619
20129775,435
22722414,432
27194276,87
20350829,564
25560971,491
20581936,261
23635846,296
20651367,409
27705605,303
24521549,571
22609569,384
22862337,150
23367619,880
25147023,88
21992522,634
25939986,235
25692568,413
23914540,310
25363332,336
27603127,53
24482884,533
24295263,172
20165904,101
22800168,797
22688891,122
25097584,156
24531881,551
22228362,89
24700305,850
27685847,449
27445437,46
27312678,880
24537371,704
22751675,90
25013245,782
23396259,132
22120916,678
23436978,58
25151606,801
23168027,814
25674919,528
24304111,91
24118678,476
24543299,861
24751893,595
20972543,827
24082542,98
20603893,224
25927465,203
23655162,581
23457934,153
24996572,685
24949045,452
27408019,24
22379490,235
27242180,395
20116201,92
22385846,519
20169406,460
25341359,731
25409213,337
23410739,427
22990728,355
27293888,576
27218395,265
21200531,610
26106504,67
24167022,337
22400884,821
27139023,612
26009563,93
23338137,107
26234801,204
25849492,707
24939588,215
27810830,529
27415963,402
23156902,497
27308807,352
23157139,703
23129833,847
24202113,758
25256276,275
21587250,403
21858863,463
28065901,590
23367268,700
24437299,522
27925667,351
20196431,265
23099472,420
24734779,409
24395886,772
25393792,836
27268296,16
22768932,811
24552216,775
22279171,684
20969889,264
20341168,660
23721761,379
25578616,653
24549071,555
25997197,9
22210042,454
26245371,204
24813936,229
24732616,583
27147622,261
27981902,566
22021469,201
25707646,351
28071407,50
26200949,94
20317119,134
25991909,210
22206318,172
27879912,814
25805962,590
26059296,379
22640054,268
21589317,625
25778954,582
25500546,593
22158546,342
23421460,218
23208065,668
24654221,536
24792123,594
25420220,103
27453626,213
27805062,567
20642468,829
27427293,551
20341806,596
22122553,173
27837425,385
22376603,354
22688522,650
27719868,754
24937252,803
23293891,79
25217478,633
25772175,758
25047380,95
20413807,342
20951381,332
25361224,630
22183349,675
20602343,36
21831950,758
26239750,639
25470392,519
22336142,746
25192429,112
20693775,610
22127367,16
24523146,75
26060564,752
24211653,705
24254045,533
25923196,96
25495393,831
24549913,438
20530451,162
24320661,49
20394633,423
22013579,780
25355619,668
27517235,97
25639252,153
24408470,251
26092244,539
24578161,264
23221700,229
23283385,840
22393991,761
25261468,98
22800075,644
22622427,273
27599436,813
20764871,200
24171467,75
25876071,673
26225422,159
22050580,153
26206920,464
27638388,115
20594664,107
24153795,60
23969500,273
26215538,204
27713968,292
23262653,158
20695448,296
22393116,786
24520607,8
27893344,649
20631984,8
26240144,639
23927468,441
20636878,377
24094536,653
22892412,655
24850082,256
22291019,522
22751985,158
25361680,200
20727787,346
27977547,423
22764601,756
22037721,57
27781895,142
24741616,390
25606397,238
20308002,658
25982250,216
26238156,204
20682288,447
26038537,256
20045901,585
22283121,323
24850669,745
23395386,200
25238011,660
21493620,194
22142954,593
27931680,305
21012191,780
22402545,424
22372474,828
22683075,748
25750914,631
23437019,528
26239885,204
20639910,160
28084060,142
24797353,314
22180400,720
23389550,596
22164306,134
25384803,58
20279030,752
25608282,803
27422622,414
23176700,799
22913584,840
20849975,406
20136957,810
25168257,312
24471313,269
26129094,312
22614953,103
22195358,739
20156703,850
22319292,403
20561362,583
23709827,408
25244779,402
23640544,382
27562533,580
27232653,269
25613241,678
21689962,439
22130634,774
24139114,99
21849965,58
25258116,325
26076600,671
20700207,614
23587407,202
22143096,847
25081699,652
22229909,619
26245291,639
26241037,204
21862399,746
20827926,606
22647556,546
20019927,381
23512258,304
27583999,763
23361984,501
26166276,58
28071664,343
27946293,769
22580088,413
23223336,396
23468608,155
20272916,190
25064794,521
23257603,148
22243844,651
24542356,827
22785773,761
24553303,637
24455646,840
23992510,203
23920483,148
24528281,194
22652720,382
25606803,170
21274972,551
27270366,508
20507692,155
20854677,654
21851691,12
20413178,838
25422116,89
22793987,130
27756433,14
22188601,308
22471285,377
27978278,286
23722552,756
20707066,619
20754038,650
24822670,544
26232298,110
21986802,100
