id,label_true,aff_d300_euclidean,title,text
24713045,4,964,Ведущий программист отдела банковских систем,"Ведущий программист отдела банковских систем Обязанности:  сопровождение и разработка приложений под базы данных; интеграция банковских систем с внешними сервисами и сторонним ПО; разработка технической документации; техподдержка пользователей.  Требования:  законченное высшее техническое образование; опыт программирования на SQL под базы данных MS SQL Server, Oracle не менее 5 лет; знание PHP, HTML, java-script; опыт работы в банке приветствуется; опыт разработки web-приложений приветствуется.  Условия:  трудоустройство согласно ТК РФ; 8-часовой рабочий день, 5 дней в неделю; работа в Головном офисе; творческая работа, дружный коллектив, заработная плата по результатам собеседования. "
25214842,4,964,Ведущий специалист Службы поддержки продаж,"Ведущий специалист Службы поддержки продаж Обязанности:  автоматизация и оптимизация технологических процессов продаж по сегменту В2С; разработка статистической отчетности, программных модулей и приложений по запросам подразделений В2С; администрирование и сопровождение программных модулей, приложений и автоматизированных процессов; актуализация программного обеспечения, обеспечение его работоспособности, своевременной модернизации и интеграции с существующими программными продуктами и информационными системами; формирование целевых абонентских сегментов для активных продаж услуг телекоммуникаций  Требования:  Опыт работы с СУБД Oracle (начиная с версии 10g); Знание SQL и PL/SQL (написание запросов, разработка функций, хранимых процедур); Знание объектно-ориентированного программирования, web-программирования - желательно; Знание Business Intelligence-инструментов – желательно. Стаж работы по профилю не менее 3 лет; Опыт работы в сфере телекоммуникаций будет дополнительным преимуществом.  Условия:  График работы: с 09-00 до 18-00, перерыв на обед с 13-00 до 14-00 ч. Режим работы: 5-дневная рабочая неделя, 8-ми часовой рабочий день. Успешным кандидатам АО &quot;Казахтелеком&quot; предлагает расширенный социальный пакет, обучение и развитие, возможность карьерного и профессионального роста. "
22958341,4,964,Инженер-программист 2 категории (в отдел тематического планирования работ в ОКБ),"Инженер-программист 2 категории (в отдел тематического планирования работ в ОКБ) АО &quot;Камов&quot; приглашает на работу:   Требования:- Высшее техническое образование, желательно по специальности систем автоматизированного проектирования;- Уверенный пользователь: С/С++; C#; VBA; HTML5; JavaScript; - MS Word/Excel/Access;- Среды разработки: MS VisualStudio, Eclipse, 1C-предприятие;- БД: MS SQL, MySQL;- Желателен опыт работы в создании информационных баз производственной деятельности опытно-конструкторских подразделений;- Аккуратность при работе с большими массивами информации.Обязанности:- Программная поддержка функционирования и наращивания автоматизированной информационной системы ОКБ;- Ведение базы данных в информационной системе ОКБ;- Разработка инструкций для пользователей.Условия:- Адрес работы Московская область, Люберецкий район, поселок Томилино, ул. Гаршина.- Оформление в соответствии с ТК РФ.- Стабильная заработная плата.- Достойный соцпакет.- График работы 5/2.- Частичная компенсация стоимости питания.- Возможность обучения и повышения квалификации за счет предприятия.- Профессиональный и карьерный рост.- Действующая профсоюзная организация."
25238475,4,964,Инженер-программист (стажер),"Инженер-программист (стажер) Обязанности: - Разработка внутрикорпоративных баз данных (СУБД) - Техническая поддержка и доработка существующих СУБД - Работа с таблицами SQL для формирования реестров и отчетных форм по запросу служб - Разработка программ в среде Delph Требования: Рассматриваются кандидаты без опыта работы, начинающие специалисты. - Знание MS SQL 2005 и Delphi для СУБД (желательно) - Коммуникабельность при работе с персоналом, ответственность за решение поставленных задач Условия: - Оформление, отпуск, больничный по ТК, стабильная заработная плата. -Возможность профессионального развития -Гибкий график работы (возможна неполная занятость)"
24916300,4,964,Инженер-программист,"Инженер-программист Обязанности: - разработка на основе анализа математических модулей и алгоритмов (постановок экономических и др. задач); - разработка и внедрение методов и средств программирования и стандартных программных средств, разработка форм документов, подлежащих автоматизированной обработке; - программирование в среде 1:С (формирование отчетов, запросов, обеспечение взаимодействие с др. программами). Требования:  высшее-специальное образование; стаж работы от 3-х лет; навыки программирования VBA, Access, Delphi 1C и т.д.  Условия:  Работа на производственном предприятии г. Новоуральск (87 км от Екатеринбурга); Официальное трудоустройство; Официальная заработная плата (полный соцпакет.); Кандидаты рассматриваются по резюме. "
23618138,4,964,Программист (Delphi),"Программист (Delphi) Должностные обязанности:  Разработка нового, модифицирование, тестирование существующего программного обеспечения. Обучение пользователей.  Требования:  Языки программирования: Pascal/Delphi Базы данных (проектирование БД, написание запросов различной сложности, написание хранимых процедур): MS SQL/Transact-SQL. Высшее техническое образование. Опыт работы от 2х лет.  Мы предлагаем:  Работа с одним из крупнейших аптечных брендов в России. Место работы: Компрос 1. График работы: пн-пт 9-18 Гарантированный отпуск 2 раза по 2 недели. Обучение и работа в команде. Уровень заработной платы определяется по итогам собеседования "
22123879,4,964,Программист,"Программист Обязанности:  Доработка конфигурации ERP-системы Создание аналитических отчетов Поддержка пользователей      Требования:  Высшее образование Опыт работы от 1 года Знание языка C++/C#, СУБД, SQL Знание других языков программирования приветствуется Системное мышление, аналитические способности    Условия:  Дневной график работы 5х2 с 9.00-18.00.Выходные :суббота и воскресенье Скидки на товары в магазинах &quot;Кенгуру&quot; Участие в обучающих проектах компании "
25771544,4,964,Разработчик MS Dynamics CRM,"Разработчик MS Dynamics CRM Основные задачи:  Участие в разработке архитектуры информационной системы Разработка функциональных расширений под MS Dynamics CRM (версия MS Dynamics CRM 2016) Разработка сервисов интеграции Разработка веб приложений Разработка плагинов, кастомизация форм, кастомизация рибонов Тестирование модулей Настройка системы Проведение опытно-промышленной эксплуатации системы  Требования к кандидатам:  Высшее техническое образование; Опыт программирования на С# от 2-х лет; Опыт от 1 года в веб-технологиях: ASP.NET MVC (используются версии 5.2.4.0 и 6.0 в зависимости от модуля), JavaScript, jQuery; Работа с MS SQL; Исполнительность, ответственность;  Условия работы:  Работа в крупной стабильной страховой компании уровню Top-10; Полное соблюдение ТК РФ; Белый доход; Соц.пакет: ДМС после прохождения испытательного срока, скидки сотрудникам на страховые продукты компании; Ежегодное премирование сотрудников; М.Проспект Мира, ул.Гиляровского; График работы 5/2 с 9 до 18; Доход обсуждается индивидуально с каждым кандидатом; "
20457799,4,964,Программист C#,"Программист C# В стабильную российскую компанию-дистрибьютор программного обеспечения широкого спектра приглашается Программист С#.   Обязанности:  Разработка и внедрение интеграционных решений на платформе MS BizTalk; Оптимизация и доработка существующих интеграционных процессов; Обеспечение бесперебойной работы существующих интеграционных процессов; Вторая линия поддержки по вопросам интеграции.    Требования:  Высшее техническое образование; Опыт участия в интеграционных проектах в качестве программиста; Опыт работы с MS BizTalk от 1 года; Опыт работы программистом С# под .Net от 3 лет; Опыт создания приложений на платформе WCF; Опыт работы с MS SQL, IIS; Знание XML, XSD, XSLT, XPath.  Условия:  Оклад 140 000 руб. + премии (обсуждаются на собеседовании). Бесплатное питание в офисе и разные вкусности в течение дня. ДМС. Пятидневная рабочая неделя с 10 до 18. Ст.м. Улица 1905 года (5 мин. ходьбы). "
20352164,4,964,Программист-разработчик Microsoft Dynamics AX (Axapta),"Программист-разработчик Microsoft Dynamics AX (Axapta) Обязанности:  Разработка нового и доработка существующего функционала систем MS Dynamics Axapta 4.0. Участие в решении проблем, возникающих при эксплуатации. Разработка новой отчетности.  Требование:  Высшее (или незаконченное) техническое образование в области IT. Знание основных модулей MS Dynamics AX. Опыт работы с реляционными БД ( MS SQL) Приветствуется : построение систем обмена MS SQL - MySQL, опыт работы в MySQL.  Условия:  Заработная плата по договоренности График работы 5/2 с 8-30 до 17-30. Бесплатные обеды. Территориально: Балашиха, ул. Станция Стройка. Корпоративный транспорт от ст. Реутов (м. Новокосино) Проезд на общественном транспорте 10 мин. от м. Новогиреево или Перово. "
27824856,4,964,Web-программист,"Web-программист Обязанности:  разработка мобильного приложения, личных кабинетов для потребителей, интеграционных сервисов на веб-платформах (ASP.NET, PHP) исполнять и участвовать в составлении месячных и текущих планов работ; разбираться в предметной области; документировать код и разработки, участвовать в написании пользовательской документации; разрабатывать планы тестирования, осуществлять тестирование, в том числе автоматизированное тестирование разработанных решений; оказание консультаций по обращениям пользователей по вопросам, входящим в компетенцию отдела.  Требования:  законченное высшее образование в сфере информационных технологий; опыт разработки ПО; знание веб языков программирования: ASP.NET, PHP, гипертекстовые HTML и XML; СУБД (MS SQL, MySQL).  Условия:  5-ти дневная рабочая неделя (пн-чт 8:00-17:00, пт 8:00-16:00); место работы в центре города (ул. Свердлова, 5); перспективы карьерного роста; корпоративное обучение и повышение квалификации; полное соблюдение норм трудового законодательства работодателем. "
24547376,4,964,Программист/Администратор (T-FlexPDM/CAD),"Программист/Администратор (T-FlexPDM/CAD) Обязанности:   Консультирование конструкторов по работеT-FlexCAD 3D/2D.   Консультирование конструкторов по работе в PDM. Настройка системы T-FlexPDM. Сопровождение и разработка под T-FlexPDM (макросы, отчетность). Подготовка технических заданий; ● Документирование произведенной доработки конфигурации программного продукта в соответствии с установленными нормами; ● Подготовка отчетности по проектам; ● Выполнение задач по разработке и внедрению программных продуктов 1С; ● Непрерывное обучение и развитие по корпоративным стандартам.   Требования:  Образование высшее, Вычислительная техника, программирование прикладная математика, информационные технологии,  Продвинутые навыки работы (конструирования) в системе T-Flex CAD 2D/3D,   чтения и оформления чертежей.   Знание требований ЕСКД.   Опыт работы в системе T-Flex PDM на уровне администратора, программиста.   Базовые знания программирования и сопровождения T-FlexPDM (макросы, отчетность).   Условия:  место работы: г. Нижний Новгород уровень вознаграждения и социальный пакет обсуждаются индивидуально; график работы: ненормированный командировки до 10 % рабочего времени. "
27329251,4,964,Программист,"Программист Обязанности:  анализ процессов предприятия; опыт составления ТЗ на разработку для программистов, тестирование и внедрение ПО; знание IP телефонии; сопровождение Call-центра; работа с модулями статистики; работа с базами данных SQL; знание 1 С Предприятие; работа с виртуальными средами (VMWare ESXi); администрирование серверов Windows Server 2008/2012, работа с AD.  Требования:  высшее образование; работа в сфере ЖКХ приветствуется.  Условия:  Полный соц.пакет. Информационная и технологическая поддержка. Широкие возможности для профессионального и карьерного развития. График работы: 5/2, с 8ч. до 17ч. "
23281732,4,964,Программист C#,"Программист C# Условия: Место работы: г. Подольск, мкр. Климовск, Ленина (пешая доступность ж/д Гривно)График работы обсуждается. Официальное оформление.Конкурентоспособная заработная плата (зависит от Ваших знаний и опыта);Оформление ТК РФ, но возможно привлечение специалиста на проектную работу на срочной основе, но полная занятость является приоритетной.   Обязанности: Поддержка и развитие программного продукта для создания конструкторской документации в единоличном лице.Программа генерирует 3D модели изделий по заданным параметрам, а также формирует пакет документации в Solidworks и Autonest. Написана на VB.NET и C#, нужно перевести программу на C# с одновременным рефакторингом проблемных участков первой версии.Интеграция с другим софтом компании, включая 1С (соответственно коммуникации с программистами 1С, конструкторами, сисадмином);Развитие функционала программы   Требования: Знания С#, Visual Studio, Visual Basic, SQL обязательны.Знание объектных моделей и способов программирования в SolidWorks, AutoCad являются преимуществом.Опыт работы в области разработки ПО, рекфакторинга, проектирования и разработки от 1 года.Техническое, математическое, инженерное образование будет большим плюсом.  "
26203508,4,964,Ведущий программист,"Ведущий программист Банку требуется специалист по разработке и сопровождению АБС ЦФТ-Банк (IBSO). Обязанности:  Проектирование, разработка и настройка приложений АБС ЦФТ-Банк; Разработка и отладка программного кода на PL+; Участие в тестировании продуктов; Настройка конфигурации продуктов; Участие в решении вопросов по развитию подсистем/системы в целом.  Требования:  Высшее техническое образование; Опыт работы в банковской сфере от 5 лет; Опыт разработки в АБС ЦФТ-Банк (IBSO) от 3 лет; Опыт программирования СУБД Оracle (SQL, PL/SQL), Oracle Reports, XML, VBА. Знание архитектуры, функций АБС ЦФТ-Банк (IBSO). Желательно наличие сертификата/лицензионного договора разработчика ЦФТ IBSO (Статус разработчика ЦФТ).  Условия:  Трудоустройство в соответствии с ТК РФ; График работы 5/2 с 8:30 - 17:30; "
25153739,5,5,Android developer,"Android developer В компании Mercury Development открыта вакансия android developer! Мы специализируемся на разработке ПО для крупных зарубежных стартапов; над десятками интересных проектов у нас трудятся более 200 специалистов высочайшей квалификации. Нашими приложениями пользуются 40 млн человек по всему миру! Наши разработки неоднократно попадали в Top AppStore и упоминались в TechCrunch, Engadget, Gizmodo. Приходи и создавай будущее вместе с нами! Условия:  Полное соответствие условий работы ТК РФ Зарплата “белая” по результатам собеседования, в зависимости от опыта и квалификации Оплата профессиональной сертификации, субсидирование обучения по англ. яз. Испытательный срок 3 месяца (без понижения зарплаты) Социальный пакет ДМС  Требования: Обязательные:  знание и понимание ООП опыт программирования и отладки на Android, понимание принципов разработки Android-приложений, жизненного цикла основных компонентов платформы Android опыт разработки пользовательских интерфейсов Android приложений уверенное знание Android Support Library владение средствами отладки Android приложений (LeakCanary, Memory Analyzer и пр). понимание основ проектирования баз данных, знание SQL навыки чтения технической документации и информационого поиска на английском языке  Приветствуются:  знание REST-архитектуры знание принципов реактивного программирования (RxJava) знание и опыт использования паттернов MVP, MVVM понимание парадигмы dependency injection, фреймворков DI под Android (Dagger) знание и опыт применения дополнительных фреймворков платформы Android: ButterKnife, GreenDao, Requery, Room, OkHttp, Picasso, Retrofit наличие сертификатов по Java от Sun/Oracle навыки письменной речи на английском языке знакомство с Kotlin   "
20831868,5,5,IOS разработчик,"IOS разработчик Обязанности:  Разработка приложений под iOS Выпуск релизов и загрузка приложения в App Store Внедрение новых сервисов и технологий.  Требования:  Опыт коммерческой разработки клиент-серверных приложений Хорошие знание языков программирования Objective-C, Swift и Java. Работа с базовыми библиотеками SDK и многопоточностью. Опыт работы с сетевыми протоколами (HTTP, JSON, XML/SOAP). Умение самостоятельно тестировать и отлаживать разрабатываемые решения. Понимание принципов проектирования реляционных БД, знание SQL.  Условия:  Работа в тверском офисе компании. Возможна частичная занятость. Оплата от 60000 до 120000 р в зависимости от навыков "
26181545,5,5,Junior Android-разработчик,"Junior Android-разработчик Задачи:  Разработка мобильных приложений преимущественно для финансового сектора (внедрение, сопровождение).    Требования:  Отличное знание Java для Android; Уверенное знание Collections, Multithreading, IO, Networking; Понимание приципов построения архитектуры Android - приложений; Уверенное знание основных компонент Android - приложения (Activity, Broadcast Receiver, Service, Content Provider); Опыт работы со стилями, custom view.    Технологии:  Android Studio, Gradle, SVN; Zeplin; Firebase, Fabric; SqLite; Retrofit, Volley.  Условия:  Возможность профессионального роста и развития. Комфортные условия труда. Дружная и молодая команда.  Компенсационный пакет:  медицинское обслуживание; английский язык; поддержка спортивных увлечений; корпоративные праздники; финансовая помощь при значимых событиях в жизни сотрудников и др. "
27182957,5,5,Разработчик мобильных приложений,"Разработчик мобильных приложений Обязанности:  Разработка мобильных приложений под ОС Android Участие в определении архитектуры приложения Реализация серверного взаимодействия Добавление новых функций, тестирование, исправление выявленных багов  Требования:  Знание Java Знание Android SDK Знание паттернов проектирования, ООП Опыт разработки клиент-серверных приложений   Знание design, code guidelines  Опыт работы c SQLite Опыт работы с Git/svn Английский язык — базовый (чтение)    Рассматривается, как преимущество:  Знание других языков программирования (C++, C#, PHP) Наличие разработанных приложений в Play Market Понимание material guidelines  Условия:  трудоустройство согласно ТК РФ, ДМС после 6 мес. работы квартальное, годовое премирование корпоративное обучение. "
22501223,5,5,Разработчик мобильных приложений Android,"Разработчик мобильных приложений Android Требования:  Опыт разработки Android от 1 года Java/Kotlin Опыт проектирования и разработки пользовательских интерфейсов, знакомство со стандартами Material Design Опыт работы с git, svn Технический английский Ответственность, умение работать в команде и желание развиваться    Желательно:  Наличие опубликованных приложений в Google Play Опыт работы с Android SDK, NDK Знание C# Опыт работы с Xamarin.Android Понимание паттернов проектирования (MVP, MVVM)    Условия:  Зарплата по результатам собеседования Оформление по ТК РФ Оплачиваемый отпуск и больничный Гибкий график работы Работа в молодом и дружном коллективе "
23895387,5,5,Android разработчик,"Android разработчик Требования:  Опыт разработки на Android от 2 - х лет Уверенное знание и применение ООП; Опыт разработки Android приложений; Знание и понимание паттернов проектирования MVP; Знание сетевых протоколов, взаимодействие с REST API Желательно знать в совершенстве Kotlin, Dagger2 и RxJava; Опыт написания и понимание архитектуры клиент-серверных приложений; Разработка графических интерфейсов по готовому макету; Знание всех основных современных технологий, используемых в мобильной разработке: Android SDK, Support library, Material Design, Push notification, Google API и др.; Знание систем контроля версий (Git); Владение разговорным английским    Мы предлагаем:  Достойную оплату: ежемесячный фикс обсуждается от 40 000 до 50 000 руб + бонусы по результатам работы Полную занятость с возможностью удаленной работы. Гарантируем полное отсутствие бюрократии и технологическую свободу    Компания «Попутное такси» — быстро развивающийся стартап, который охватывает сразу несколько сфер.  "
22027652,5,5,IOS разработчик,"IOS разработчик Обязанности:  Разработка приложений под iOS Выпуск релизов и загрузка приложения в App Store Внедрение новых сервисов и технологий.  Требования:  Опыт коммерческой разработки клиент-серверных приложений Хорошие знание языков программирования Objective-C, Swift и Java. Работа с базовыми библиотеками SDK и многопоточностью. Опыт работы с сетевыми протоколами (HTTP, JSON, XML/SOAP). Умение самостоятельно тестировать и отлаживать разрабатываемые решения. Понимание принципов проектирования реляционных БД, знание SQL.  Условия:  Работа в тверском офисе компании. Возможна частичная занятость. Оплата от 60000 до 120000 р в зависимости от навыков    Возможна работа по совместительству удаленно, при наличии высоких профессиональных навыков."
21076426,5,5,Android developer,"Android developer Задачи: - Разработка мобильного приложения Rutube под ОС Android; - Функциональное развитие мобильного приложения; - Участие в проектировании и обсуждении вопросов архитектуры систем.   Требования: - Опыт разработки под Android от 3 лет; - Опыт разработки сложный клиент-серверных приложений; - Уверенное знание языка программирования Java, ООП-принципов, стандартных библиотек; - Знание основ работы HTTP-протокола, понимание MVC-подхода к разработке; - Опыт работы с REST/JSON; - Опыт разработки пользовательского интерфейса; - Умение работать с системами контроля версий (GIT); - Нацеленность на результат; - Умение эффективно работать в команде.   Условия: - Гибкий график (часы работы для нас не имеют значения, главное - выполненные задач в срок); - Трудоустройство по ТК РФ; - Удаленная работа или работа в офисе; - Заработная плата по договоренности. (в сопроводительном письме укажите Ваши ожидания)."
21504864,5,5,Senior iOS разработчик,"Senior iOS разработчик Мы создаем мобильное приложение для своей екоммерс-площадки. В связи с этим ищем старшего разработчика на iOS.   Обязанности:  Разработка приложений iOS по техническому описанию и дизайнам; Написание сопроводительной документации.    Требования:  Суммарный опыт программирования от 3-х лет; Уверенное знание iOS SDK, Swift, Xcode, Objective-C; Умение работать с системой контроля версий git; Знание Rest/SOAP, JSON, Google Maps API; Опыт разработки приложений, использующих сетевое взаимодействие; Понимание интеграции клиентского приложения в существующую систему; Опыт работы с Git; Уметь верстать iOS интерфейсы и создавать интерфейсные анимации; Опыт работы с PUSH-уведомлениями; Знание ООП, паттернов проектирования ПО; Английский язык на уровне понимания технической литературы.    Будет плюсом:  Наличие завершенных проектов в магазинах приложений; Опыт реализации eCommerce проектов; Знание React Native; Опыт code-review (контроль качества кода); Понимание проектного подхода.    Условия:  Просторный и комфортный офис на территории «Трехгорной мануфактуры» недалеко от метро «Ул. 1905 года»; График 5/2 с 10 до 19 (плавающее начало рабочего дня с 9 до 11 часов); Трудоустройство с выполнением норм ТК РФ; Современные инструменты разработки; Современное и качественное оборудование; Профессиональное обучение и развитие; Заработная плата по результатам собеседования; Бонусы и премии по результатам работы. "
27734654,5,5,Android разработчик,"Android разработчик Обязанности:  Разработка и доработка существующих приложений на Android-платформе  Требования:   Java:   Знание Kotlin как плюс;   Опыт работы с rxJava;   Опыт работы с одной из БД (realm, sqlite, greenDAO);   Знание современных подходов и библиотек (Dagger 2, Retrofit, ButterKnife);   Знание современных архитектурных паттернов в разработке (MVP, MVVM, Clean Architecture и так далее);   Понимание и опыт работы с Git’ом.   Условия:  График - 5/2 с 10 до 18 по Московскому времени; Раз в два месяца возможны встречи; Оформление согласно ТК РФ; Полный рабочий день; Удалённая работа "
26156315,5,5,Инженер-программист (Android),"Инженер-программист (Android) АО «Отисифарм» — компания, образовавшаяся в результате выделения брендированного безрецептурного бизнеса из крупнейшей российской фармацевтической компании АО «Фармстандарт», объявляет об открытии вакансии Инженер-программист (Android).   Обязанности:    Разработка приложений под платформу Android OS; Разработка клиент-серверных приложений под Android OS; Поддержка существующих мобильных приложений.    Требования:    Высшее техническое образование (информационные технологии); Отличное знание Java, Kotlin, Android SDK, Библиотеки и фреймворки: Retrofit2, Dagger2, Room; Знание Android Studio; Опыт разработки под платформу Google Android (Kotlin &amp; Java &amp; NDK); Знание архитектуры OS Android / принципов разработки Android; Опыт создания клиент серверных приложений; Опыт отладки приложений на мобильных устройствах; Хорошее знание принципов ООП; Знание PHP, JavaScrip; Умение разбираться в чужом коде; Приветствуется опыт работы с СУБД FireBird, знание Delphi; Хорошая самоорганизация, ответственность, умение планировать свое время и задачи.    Условия:    Оформление согласно ТК РФ; Уровень дохода обсуждается с кандидатом индивидуально (оклад + квартальный бонус); ДМС (включая стоматологию), страхование жизни; Оплата услуг мобильной связи; Офис: г. Долгопрудный. "
23304915,5,5,Android-разработчик,"Android-разработчик Обязанности:  Разработка новых и доработка существующих приложений на Android SDK; Взаимодействие с командой заказчика; Написание автоматизированных тестов; Выявление и исправление ошибок в работе приложения.    Требования:  Уверенное знание Java, классических структур данных, шаблонов проектирования и алгоритмов; Знание архитектуры OS Android, Android SDK и принципов разработки под Android; Опыт разработки для Android-смартфонов и/или Android-планшетов не менее 1 года; Опыт разработки в любой из перечисленных сред: android studio, IDEA; Умение проектировать и реализовывать адаптивные пользовательские интерфейсы; Понимание цикла разработки ПО, опыт работы с различными системами контроля версий (git, svn и т.д.). Опыт реализованных проектов (желательно с ссылками в Google Play). Опыт работы с Service, BroadcastReceiver, BuddyBuild.    Условия:  Должностной оклад, оформление по ТК РФ. Добровольное медицинское страхование, льготное кредитование сотрудников, льготы на фитнес. Дружный коллектив, свободный дресс-код, позитивная атмосфера. Месторасположение офиса м. Преображенская площадь. "
