id,label
22061912,5
24821401,38
21857841,28
24178657,18
25170391,36
27550074,36
27170143,18
20975599,38
27137294,36
25027176,38
25571822,38
23380312,38
21727404,36
20415171,0
27577702,8
25803344,18
25192777,36
20087188,38
21842886,36
20475896,36
24732141,38
25304625,38
22726866,36
24268725,28
22980458,8
25634404,38
22392990,38
22654809,26
21848493,36
22045542,8
23499688,36
27431109,36
21798115,36
20843992,28
27300981,38
24819000,36
21016182,28
22634725,8
22973167,38
23999972,33
25634060,38
23888337,28
23629063,18
27553400,8
24185314,36
27355391,8
24482376,36
23262707,38
25344762,36
26168787,38
25096042,28
22165918,0
25853875,18
25363477,28
25421466,10
20030682,28
24025044,36
25540062,28
24712110,8
27982849,38
24624709,36
20545502,38
26197436,38
22838916,36
22838719,28
23767578,10
22075017,28
24897448,36
21105252,18
27798876,38
20909996,18
20226755,38
23768307,10
26177659,36
20112899,8
22317025,38
28044993,18
25164185,38
22701687,38
23886642,28
23653536,28
20402382,36
22736318,5
25517078,38
25098850,8
23043372,10
23319625,38
20416380,38
23531983,28
27146957,0
25300766,18
20651534,36
20170490,38
24253887,10
21117052,18
22715281,36
22828651,38
25349186,8
22707314,38
24022940,0
24366185,36
25097577,36
28002522,36
27537790,8
23528960,36
28026859,36
24147550,36
22365642,18
20708325,38
23383793,36
22899117,28
20554289,36
27521853,38
20683779,38
26165890,18
22083014,38
23598252,10
21679910,28
27687661,36
20755489,28
28079922,8
22167870,8
23213588,38
24542927,38
24966083,38
23423204,36
23034065,36
22675294,36
20139164,5
21847118,38
20358052,36
24165102,36
24889276,36
25814412,28
22972696,38
24188805,36
23885444,8
24637453,38
25653493,41
23732227,8
20437278,18
24479836,28
20248218,38
27368070,38
22707456,36
24573479,36
23672902,38
20179564,38
26180920,5
23296614,38
22192453,26
20566013,38
21886139,36
26165775,38
20542294,38
23931429,18
25202333,8
20729156,38
22514384,8
22042829,38
24186658,38
24869434,38
27862135,28
24106416,40
23411478,38
20416490,38
25459839,10
22237160,38
25469148,36
21026517,38
25356793,18
24952522,38
20458751,38
24105679,36
22851911,38
23285967,38
20418460,38
23025003,36
24177573,36
23089411,36
23505889,38
24506349,38
22078940,28
27522855,38
20255237,8
22865247,38
27552982,38
22996669,38
24065012,15
22334022,36
25762980,28
24731985,18
27389345,18
20410274,18
22675395,36
23912601,28
25972660,36
25233861,5
21798555,38
23229430,38
23406157,10
24633561,38
23766492,10
23835729,38
27465145,8
23932565,18
24750005,38
25724694,38
20305535,28
24252772,26
27532248,38
22592138,36
24032025,38
20341022,10
21444124,36
20060371,38
27770285,8
23733893,38
20262221,38
24882685,38
21345523,38
21364002,28
24240774,8
24542522,36
25746779,18
27488030,36
27212146,38
22915984,38
22517048,36
22519379,28
23010949,38
22134385,10
23492287,18
20056468,8
23879347,36
23643520,36
27602253,38
22205417,28
27901589,38
25253713,8
23032561,38
23769620,10
25547398,36
24559118,36
22073056,38
23768239,10
22595321,36
21957533,38
20178855,26
23614942,18
23439130,0
25582470,38
21962589,36
24694162,38
20883512,36
23868818,38
23008672,10
20615211,38
27549753,38
24948961,28
20352593,38
23930646,36
24108311,5
23836718,10
24774025,36
21059471,28
22145529,28
25343544,8
24760309,28
24896632,10
27688586,10
27288153,26
23032904,38
20042045,38
22288593,38
24598981,38
20544831,18
25936201,38
20643029,36
20060135,38
22426491,8
20909224,38
20951380,26
22072258,36
21515526,38
22554879,28
27501928,18
23275942,38
25547390,36
23587541,36
24125114,38
25592958,38
23668467,36
25528910,28
23323051,0
23954230,8
20645153,38
21841398,36
20180385,38
23769502,10
25975808,38
21312125,28
27939412,36
24262103,38
22951626,38
27955873,36
23788808,36
24508403,36
22057070,36
24650633,38
24572308,38
27260672,38
21565164,28
22166234,5
23758453,38
26146984,18
26148809,10
25689885,38
22873439,38
21951512,38
22635473,38
24111846,36
22928183,10
23252722,28
21758371,8
22690882,38
27288236,28
23126919,36
23760164,8
27300810,18
20086882,8
22064759,38
23329277,28
22590028,18
25963230,38
20669831,38
23077303,28
22210847,28
20228660,48
23080592,10
22418464,38
24720391,38
22728490,38
25887032,38
20111380,36
25356568,38
25748891,38
27490435,38
23276641,36
24004024,28
21449506,38
21311199,8
22877993,38
25647331,38
22331665,5
22418639,36
25030880,36
20225892,36
22023827,36
21719517,38
20180238,36
22736296,5
24296014,18
27545299,36
21360420,38
20464536,38
21850162,38
21437370,38
23006178,38
22512906,36
23865611,8
25170413,28
27687862,26
21812736,36
24314863,8
20331404,38
25142295,38
22268644,36
20750007,38
23054867,36
25296193,38
23294966,38
25814516,5
20656886,36
22828644,38
25080832,38
22377967,36
27468483,5
22581925,5
20880123,18
23625967,38
24605186,36
21587356,38
22959493,28
20526138,38
27914815,5
25264581,28
25152803,36
25488400,36
24304215,38
27252050,38
27668770,28
25814937,38
25994860,38
27401586,36
21800153,36
24964141,38
25404549,38
24892891,38
27995418,47
25618950,36
26025658,38
26056032,28
24301423,18
24353326,18
25774490,38
27739066,36
24255379,38
22608342,8
24408685,38
21886387,36
24460551,36
25018829,36
20447324,5
22165180,38
23587489,10
25582032,36
27143624,38
25660661,8
20568874,36
24561876,38
24703363,38
25304645,36
28007034,38
22702813,38
23367391,38
23153237,5
27499483,36
23162858,38
24474234,38
22171683,38
22318802,38
24659468,38
22360835,10
25124792,18
21411612,28
23452264,36
27780553,38
23866875,28
25567714,38
23402979,8
24239973,38
27967815,38
24767958,18
27956435,38
24586504,36
26242250,38
22114369,5
22785601,38
20025578,38
23412431,38
25047428,36
23615124,38
25231737,38
22157930,38
20553298,38
22258140,38
20112117,28
23200212,28
24192827,36
23419652,38
26001617,36
25315934,28
20777712,38
27845981,38
22794966,18
23022607,38
25755506,38
25139449,38
24038103,5
20518455,38
21297438,18
23898549,10
24365655,38
24011921,28
21519859,36
27905910,36
25747097,10
23021369,38
22682856,38
21725862,8
23480332,38
22942908,36
25294427,38
23077860,38
27310633,38
21591189,36
22949690,41
25088644,38
24268519,36
27477317,5
20554269,36
22050881,8
24993353,5
25051692,36
27520640,36
22040502,38
23972451,38
25026863,10
23805049,28
22277382,38
23926813,28
27822525,36
24755267,36
22497966,5
23642023,36
23302315,28
22032162,36
23449774,8
21613315,38
20720076,38
23351454,28
24771172,36
24188377,8
24906537,8
24054210,36
25755040,38
25901007,38
22991979,38
20273223,0
22751466,18
27472084,38
22438929,36
21200935,28
24374471,28
27275922,38
22078166,38
24823032,36
27475822,38
22996334,8
25029260,36
27258310,36
23801828,26
24057024,38
20070340,28
27291750,38
21291526,38
20682994,38
23853002,10
20129447,36
22075628,36
25944101,18
25613970,38
23795036,38
24844712,38
24177105,38
25690013,38
25239107,38
25818005,28
20365064,28
27520104,36
24833772,28
20376703,38
21023296,38
22108023,38
23945794,36
22014920,28
20274136,36
25032684,38
20844733,38
25155325,36
24240793,38
27378306,38
23651135,36
24157908,28
20613020,36
23107555,36
20765620,38
22071289,28
24185582,36
23741385,0
24242139,24
21608314,8
27710938,36
25224912,36
23586350,5
23910505,5
27833386,26
25872887,26
20000155,36
23039494,28
24021008,8
23660301,10
22415620,36
24335371,28
23795904,36
20393319,8
27995766,36
25657040,18
21942060,38
27258460,38
23105402,38
23215846,38
23429460,5
23431339,18
27930751,28
27689073,28
20601953,10
23570208,36
24662112,36
23288377,38
21268916,36
23031942,18
22047268,18
24206606,36
24485950,36
27175276,38
20007555,38
23605408,38
27471135,38
23272991,38
23076795,26
24587596,10
27785953,36
23168620,28
23078588,28
22645577,28
21338424,36
24218497,36
25338957,18
25123755,38
21842451,0
24399440,38
24161845,18
27418576,38
24109133,18
22757328,18
24253372,8
24753014,36
23792285,18
27410313,5
27140651,18
20296881,36
25477655,38
23555038,10
24526368,8
24058224,36
20675830,38
21329429,38
24048395,38
23858289,38
23109592,8
22834514,26
20594286,5
20672373,36
23501437,8
27707110,36
24697615,36
24862324,36
21996061,28
22573688,8
24539261,28
20435644,5
25310817,38
25439062,36
24846974,28
21828023,38
23525471,18
24238502,8
27354178,36
23954857,36
23894764,8
21839655,36
24588621,28
26059040,38
25808541,18
27275256,38
22054101,36
26193636,8
23765062,10
23939762,38
23944933,38
24525271,8
23193384,38
20424070,38
21616827,36
25547931,38
21850780,10
20392877,38
27989486,5
25517552,1
20509430,38
23843744,18
24853008,10
20203567,38
23530175,28
21970548,47
23765698,10
22979494,26
25924864,36
23040448,36
21927802,36
25513392,36
24619984,38
20440672,38
21455415,38
22059965,13
23104663,38
26019301,38
22937879,28
25841544,10
23714925,18
22931718,8
26184129,18
20377911,10
24000331,36
23914367,38
27649286,38
24990754,8
25532739,36
27987976,38
24474247,18
22623387,36
22662287,38
25026128,38
27810242,28
23707101,31
20226352,0
20241494,36
24552795,38
25438258,36
24231462,18
20172148,18
25023940,36
20452891,36
25269724,38
21816016,36
24183184,38
22509484,36
23769691,10
23176552,38
20652288,28
23180061,38
24585872,8
20608712,36
20561172,36
23242474,38
20839006,5
23767686,10
27356530,28
22898309,28
25095953,38
22303428,38
22600450,38
22027557,18
22112947,28
27279749,36
20331998,8
25212200,36
23846923,18
23415157,38
25581810,38
20602008,36
22412346,36
23418084,36
24954932,38
23929209,38
21982212,38
23332996,8
23480915,38
20182392,8
25606818,36
27304362,28
24811204,8
22060114,38
23731004,38
24952052,38
20833772,18
20766801,26
22470065,38
25386274,36
27332855,38
22616923,36
21747233,38
23767531,10
25185825,38
23769073,10
24117144,8
22959471,28
24563724,28
23877152,38
24837943,5
25213949,8
20207973,38
24255979,36
27217024,28
25449600,36
20239439,38
22993893,38
22563313,8
27405697,36
26052826,36
25001547,8
20747235,38
22881214,28
25768613,38
20676221,10
21713409,38
24105882,18
21828569,38
24583531,36
22932223,38
23318911,38
23425278,10
22740499,36
22908012,38
23343908,36
24484213,5
22702704,38
23031477,38
25121523,38
20222139,36
24217568,38
22161261,36
24684187,36
20350342,38
23915657,28
25327356,33
22390421,36
20390299,28
25050912,36
21119705,28
20725426,38
21898920,38
24354600,36
25630503,16
20743594,36
20187120,8
28059321,36
26197939,18
23455710,26
25460620,36
23194370,18
22961666,36
20043729,36
24463478,38
25174053,38
23300339,36
22292523,8
24142841,38
23496585,36
23519204,5
23627847,28
25559744,36
25473922,38
22150811,0
27293226,18
25387618,28
24524579,38
23051847,18
20425879,36
27521087,38
25593478,38
22520800,5
23286290,45
27289362,36
27837241,5
28055467,8
25845445,36
23769435,10
25919149,38
22708348,36
24668279,41
23144618,26
23395972,36
24999753,38
25677959,38
20744521,28
27736201,18
27605869,36
22605631,8
27746613,36
27581824,36
20255519,18
24228195,38
22398487,36
23769613,10
24820231,36
20130580,10
24112347,38
20617186,36
24367054,38
27589471,38
24943621,36
20182461,38
27355819,38
21914665,38
23423600,38
22378372,38
21877313,38
23922769,18
20135586,38
26048112,36
20218746,38
20040399,18
27375569,0
23742403,38
27919523,10
24481563,38
27392506,38
25700127,38
22147380,36
25940853,38
24293423,5
22387838,38
27551443,8
24627167,18
22166094,8
27324853,38
24895461,0
23765187,10
24358988,38
26169044,38
23658412,38
22355727,18
21913901,38
23663983,8
25449007,36
27533815,36
20362321,38
25482989,36
21280426,38
23636099,36
21727454,38
23148176,38
24184358,5
25151049,10
27691081,36
25237572,0
25233493,36
23499575,38
25105166,38
23063936,10
27281470,18
25279781,18
20714547,26
23732228,8
23580365,38
27958556,38
25278956,38
22172381,36
20831858,8
25887935,8
25283444,38
23519209,5
27363900,38
21897660,36
24467679,28
24879566,38
28010467,36
22280790,36
27132943,38
20161889,36
22546425,0
24949182,38
22110288,38
22103865,38
23821002,18
26087975,38
23036649,38
24729995,38
21413064,38
24295816,10
22953267,38
28055278,38
20223198,36
23751423,36
24524171,0
24629803,36
23820310,40
25475547,38
24297965,28
24127590,38
24871930,18
25708585,41
25955675,28
26233100,38
25671947,38
25324453,28
23768847,10
25906472,38
27199787,38
22940234,38
20199616,38
24223738,36
22521110,10
23767018,10
25934637,36
24219696,36
25182612,10
24040078,38
23009422,38
27790394,36
22353114,38
20055220,36
25462877,38
23529815,8
25868123,38
25557530,38
21817428,26
25172479,36
28001970,38
28008963,38
27775660,5
26090733,36
20273996,10
22749724,38
25825394,38
25791288,38
25370147,36
23637195,36
26178953,38
21862416,38
23177455,36
22598139,38
27200982,38
22732484,28
23041014,10
20307230,36
23639105,38
23075427,38
25120940,36
25675646,18
25417475,38
21190932,38
24031304,10
22138609,28
26002095,8
22534020,36
21840500,38
21921349,8
21857550,38
27520101,28
23539483,18
22818333,38
25182768,38
23100978,8
27990154,8
21408595,36
20581342,38
28054675,38
24184481,0
22318364,38
23898604,38
27726602,26
25938955,5
23507714,26
25154909,8
23368935,36
23300610,38
27267913,36
22649328,36
27929741,28
22661535,38
20249897,38
27371864,36
23768769,10
21133647,28
25450620,28
27471558,36
20126795,8
24294438,38
25348235,10
21959568,8
24837494,18
21768106,36
27839137,38
22203976,38
23224468,36
25137950,38
23271044,36
24034240,36
20511972,38
25037073,38
27659630,36
24738656,8
22977877,36
22598173,38
24353803,36
25109018,36
23862513,2
23767681,10
24531380,38
27709713,38
25161547,28
24599142,36
20643021,36
20773222,38
20781294,0
22059712,36
25242510,8
20638265,38
22375508,38
23188240,5
23876971,10
20128341,38
25393848,36
23587792,18
27746404,38
24555849,38
21823443,38
22762619,36
22039918,36
20188139,38
23433264,8
27288808,38
23696202,36
23488843,38
25616598,38
20443842,36
25293224,38
20476260,38
26221212,38
20143847,38
23767684,10
22882402,38
25065073,38
25836540,36
20449109,10
